scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_10,satellite,xfeat_mnn,L10_0087,0,65.43,88.71,265.83,512,30,10,0.3333,0.858,0.3982,1,False,PLE-08,,,182.6,163.5,4.8,1.4
Scene_10,satellite,xfeat_mnn,L10_0088,1,72.31,88.81,266.05,512,27,10,0.3704,0.848,0.4465,1,False,PLE-08,,,158.0,147.6,2.4,1.1
Scene_10,satellite,xfeat_mnn,L10_0089,2,80.68,88.88,266.29,512,35,14,0.4,1.879,1.3205,1,False,PLE-08,,,190.4,179.1,3.7,1.4
Scene_10,satellite,xfeat_mnn,L10_0090,3,89.71,89.05,266.44,512,37,10,0.2703,0.947,1.028,1,True,,3.6003,8.0,216.7,203.3,3.1,2.6
Scene_10,satellite,xfeat_mnn,L10_0097,4,54.21,88.79,176.04,512,4,0,0.0,,,1,False,PLE-05,,,132.1,123.2,3.6,0
Scene_10,satellite,xfeat_mnn,L10_0098,5,54.24,88.74,175.85,512,1,0,0.0,,,1,False,PLE-05,,,112.1,104.3,2.4,0
Scene_10,satellite,xfeat_mnn,L10_0099,6,54.25,88.66,175.57,512,9,0,0.0,,,1,False,PLE-05,,,116.3,108.3,2.4,0
Scene_10,satellite,xfeat_mnn,L10_0100,7,54.29,88.54,175.51,512,38,13,0.3421,1.79,0.2412,1,False,PLE-08,,,103.8,92.8,2.7,1.9
Scene_10,satellite,xfeat_mnn,L10_0103,8,62.02,88.91,106.67,512,4,0,0.0,,,1,False,PLE-05,,,148.8,139.1,3.5,0
Scene_10,satellite,xfeat_mnn,L10_0104,9,62.03,89.39,98.88,512,3,0,0.0,,,1,False,PLE-05,,,133.5,124.9,2.6,0
Scene_10,satellite,xfeat_mnn,L10_0116,10,60.46,88.94,88.64,512,19,7,0.3684,0.467,0.8503,1,False,PLE-08,,,132.4,122.3,2.6,1.1
Scene_10,satellite,xfeat_mnn,L10_0117,11,60.19,87.85,211.29,512,24,13,0.5417,1.637,0.4703,1,False,PLE-08,,,165.2,154.9,2.8,0.8
Scene_10,satellite,xfeat_mnn,L10_0118,12,60.22,88.19,211.89,512,14,8,0.5714,0.891,1.7688,1,False,PLE-08,,,180.8,170.9,2.7,0.7
Scene_10,satellite,xfeat_mnn,L10_0119,13,59.85,88.39,212.51,512,6,0,0.0,,,1,False,PLE-05,,,150.6,141.8,3.1,0
Scene_10,satellite,xfeat_mnn,L10_0120,14,59.49,88.57,212.4,512,3,0,0.0,,,1,False,PLE-05,,,164.8,155.4,3.5,0
Scene_10,satellite,xfeat_mnn,L10_0121,15,59.1,88.64,212.32,512,3,0,0.0,,,1,False,PLE-05,,,143.5,134.6,3.0,0
Scene_10,satellite,xfeat_mnn,L10_0122,16,58.97,88.69,212.31,512,3,0,0.0,,,1,False,PLE-05,,,147.2,138.2,2.5,0
Scene_10,satellite,xfeat_mnn,L10_0123,17,58.76,88.09,212.31,512,1,0,0.0,,,1,False,PLE-05,,,133.9,125.3,2.5,0
Scene_10,satellite,xfeat_mnn,L10_0124,18,58.76,88.34,211.99,512,2,0,0.0,,,1,False,PLE-05,,,143.1,133.6,3.6,0
Scene_10,satellite,xfeat_mnn,L10_0125,19,58.32,88.64,212.09,512,1,0,0.0,,,1,False,PLE-05,,,141.3,131.4,4.0,0
Scene_10,satellite,xfeat_mnn,L10_0126,20,58.49,89.22,167.72,512,2,0,0.0,,,1,False,PLE-05,,,124.3,116.0,2.6,0
Scene_10,satellite,xfeat_mnn,L10_0127,21,58.63,89.06,95.05,512,3,0,0.0,,,1,False,PLE-05,,,122.0,113.7,2.6,0
Scene_10,satellite,xfeat_mnn,L10_0128,22,58.46,89.17,92.8,512,0,0,0.0,,,1,False,PLE-05,,,122.7,112.5,4.4,0
Scene_10,satellite,xfeat_mnn,L10_0129,23,58.2,89.43,93.02,512,2,0,0.0,,,1,False,PLE-05,,,151.1,141.6,4.4,0
Scene_10,satellite,xfeat_mnn,L10_0130,24,57.76,89.62,93.39,512,1,0,0.0,,,1,False,PLE-05,,,137.4,128.1,3.6,0
Scene_10,satellite,xfeat_mnn,L10_0131,25,57.72,89.78,93.42,512,2,0,0.0,,,1,False,PLE-05,,,140.0,130.0,3.9,0
Scene_10,satellite,xfeat_mnn,L10_0132,26,57.37,89.94,93.55,512,2,0,0.0,,,1,False,PLE-05,,,119.0,109.6,3.7,0
Scene_10,satellite,xfeat_mnn,L10_0133,27,57.09,89.92,93.5,512,5,0,0.0,,,1,False,PLE-05,,,123.6,114.8,3.1,0
Scene_10,satellite,xfeat_mnn,L10_0134,28,57.16,89.82,93.54,512,5,0,0.0,,,1,False,PLE-05,,,114.8,105.7,3.3,0
Scene_10,satellite,xfeat_mnn,L10_0135,29,57.07,89.75,93.59,512,3,0,0.0,,,1,False,PLE-05,,,110.4,101.3,3.4,0
Scene_10,satellite,xfeat_mnn,L10_0136,30,57.18,89.67,93.67,512,0,0,0.0,,,1,False,PLE-05,,,115.6,107.3,2.6,0
Scene_10,satellite,xfeat_mnn,L10_0137,31,57.04,89.62,93.83,512,0,0,0.0,,,1,False,PLE-05,,,141.9,133.4,2.3,0
Scene_10,satellite,xfeat_mnn,L10_0138,32,56.73,89.55,93.74,512,1,0,0.0,,,1,False,PLE-05,,,100.8,91.2,3.7,0
Scene_10,satellite,xfeat_mnn,L10_0139,33,57.02,89.55,93.59,512,2,0,0.0,,,1,False,PLE-05,,,123.2,114.1,3.4,0
Scene_10,satellite,xfeat_mnn,L10_0140,34,56.98,89.55,93.6,512,3,0,0.0,,,1,False,PLE-05,,,147.1,138.6,2.9,0
Scene_10,satellite,xfeat_mnn,L10_0141,35,56.77,89.52,93.6,512,3,0,0.0,,,1,False,PLE-05,,,150.5,141.3,3.4,0
Scene_10,satellite,xfeat_mnn,L10_0142,36,56.9,89.49,93.68,512,5,0,0.0,,,1,False,PLE-05,,,124.7,116.0,2.9,0
Scene_10,satellite,xfeat_mnn,L10_0143,37,57.24,89.44,93.51,512,3,0,0.0,,,1,False,PLE-05,,,129.1,118.9,3.0,0
Scene_10,satellite,xfeat_mnn,L10_0144,38,57.21,89.41,93.67,512,5,0,0.0,,,1,False,PLE-05,,,113.6,104.1,3.8,0
Scene_10,satellite,xfeat_mnn,L10_0145,39,57.41,89.48,93.88,512,4,0,0.0,,,1,False,PLE-05,,,140.4,132.1,2.5,0
Scene_10,satellite,xfeat_mnn,L10_0146,40,57.75,89.59,94.19,512,6,0,0.0,,,1,False,PLE-05,,,121.5,111.8,3.9,0
Scene_10,satellite,xfeat_mnn,L10_0147,41,57.78,89.51,93.71,512,6,0,0.0,,,1,False,PLE-05,,,131.7,122.3,3.5,0
Scene_10,satellite,xfeat_mnn,L10_0148,42,58.19,89.49,93.41,512,4,0,0.0,,,1,False,PLE-05,,,120.8,113.2,2.6,0
Scene_10,satellite,xfeat_mnn,L10_0149,43,58.35,89.48,93.26,512,4,0,0.0,,,1,False,PLE-05,,,136.1,127.4,3.1,0
Scene_10,satellite,xfeat_mnn,L10_0150,44,58.42,89.59,93.37,512,2,0,0.0,,,1,False,PLE-05,,,146.0,137.4,2.9,0
Scene_10,satellite,xfeat_mnn,L10_0151,45,58.46,89.75,92.84,512,4,0,0.0,,,1,False,PLE-05,,,209.2,199.6,3.9,0
Scene_10,satellite,xfeat_mnn,L10_0152,46,58.49,89.73,92.49,512,3,0,0.0,,,1,False,PLE-05,,,329.9,320.3,3.7,0
