scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_10,satellite,xfeat_lg,L10_0087,0,65.43,88.71,265.83,2219,115,44,0.3826,1.703,0.934,1,True,,0.542,8.0,1837.5,18.0,1802.6,0.4
Scene_10,satellite,xfeat_lg,L10_0088,1,72.31,88.81,266.05,2741,298,87,0.2919,1.895,0.9088,1,True,,0.5835,8.0,2491.0,19.4,2468.1,1.1
Scene_10,satellite,xfeat_lg,L10_0089,2,80.68,88.88,266.29,3519,460,124,0.2696,1.952,0.9092,1,True,,0.8483,8.0,2505.6,28.9,2472.7,1.5
Scene_10,satellite,xfeat_lg,L10_0090,3,89.71,89.05,266.44,4096,545,148,0.2716,1.931,0.9378,1,True,,0.4622,8.0,3236.4,26.9,3205.6,1.6
Scene_10,satellite,xfeat_lg,L10_0097,4,54.21,88.79,176.04,1580,2,0,0.0,,,1,False,PLE-05,,,1455.9,14.0,1440.3,0
Scene_10,satellite,xfeat_lg,L10_0098,5,54.24,88.74,175.85,1575,17,6,0.3529,0.308,0.4713,1,False,PLE-08,,,1457.1,13.2,1442.2,0.2
Scene_10,satellite,xfeat_lg,L10_0099,6,54.25,88.66,175.57,1539,7,0,0.0,,,1,False,PLE-05,,,1320.3,13.1,1305.5,0
Scene_10,satellite,xfeat_lg,L10_0100,7,54.29,88.54,175.51,1437,32,22,0.6875,1.727,0.7992,1,True,,3.4081,8.0,1292.5,13.4,1276.9,0.2
Scene_10,satellite,xfeat_lg,L10_0103,8,62.02,88.91,106.67,2107,1,0,0.0,,,1,False,PLE-05,,,2288.7,17.1,2269.1,0
Scene_10,satellite,xfeat_lg,L10_0104,9,62.03,89.39,98.88,1953,4,0,0.0,,,1,False,PLE-05,,,2179.4,15.4,2162.4,0
Scene_10,satellite,xfeat_lg,L10_0116,10,60.46,88.94,88.64,2122,18,8,0.4444,0.71,0.63,1,False,PLE-08,,,2041.7,16.0,2023.0,0.2
Scene_10,satellite,xfeat_lg,L10_0117,11,60.19,87.85,211.29,1393,46,22,0.4783,1.77,1.1551,1,True,,3.9447,8.0,1408.5,17.9,1388.5,0.2
Scene_10,satellite,xfeat_lg,L10_0118,12,60.22,88.19,211.89,1396,45,27,0.6,1.661,1.1977,1,True,,3.2316,8.0,1534.6,19.9,1511.8,0.2
Scene_10,satellite,xfeat_lg,L10_0119,13,59.85,88.39,212.51,1574,16,7,0.4375,0.636,1.4663,1,False,PLE-08,,,1629.3,20.7,1603.9,0.2
Scene_10,satellite,xfeat_lg,L10_0120,14,59.49,88.57,212.4,1397,23,9,0.3913,1.146,11.8066,1,False,PLE-08,,,1557.3,21.9,1531.7,0.3
Scene_10,satellite,xfeat_lg,L10_0121,15,59.1,88.64,212.32,1488,4,0,0.0,,,1,False,PLE-05,,,1710.2,21.1,1687.3,0
Scene_10,satellite,xfeat_lg,L10_0122,16,58.97,88.69,212.31,1612,3,0,0.0,,,1,False,PLE-05,,,1749.5,19.9,1727.7,0
Scene_10,satellite,xfeat_lg,L10_0123,17,58.76,88.09,212.31,1751,4,0,0.0,,,1,False,PLE-05,,,1993.1,20.6,1970.6,0
Scene_10,satellite,xfeat_lg,L10_0124,18,58.76,88.34,211.99,1855,0,0,0.0,,,1,False,PLE-05,,,2197.0,17.7,2176.5,0
Scene_10,satellite,xfeat_lg,L10_0125,19,58.32,88.64,212.09,2008,1,0,0.0,,,1,False,PLE-05,,,2310.5,22.9,2286.0,0
Scene_10,satellite,xfeat_lg,L10_0126,20,58.49,89.22,167.72,2008,13,6,0.4615,0.998,0.598,1,False,PLE-08,,,2038.8,15.9,2020.8,0.1
Scene_10,satellite,xfeat_lg,L10_0127,21,58.63,89.06,95.05,2023,11,0,0.0,,,1,False,PLE-05,,,1982.0,14.0,1966.3,0
Scene_10,satellite,xfeat_lg,L10_0128,22,58.46,89.17,92.8,2238,5,0,0.0,,,1,False,PLE-05,,,1724.6,14.5,1708.3,0
Scene_10,satellite,xfeat_lg,L10_0129,23,58.2,89.43,93.02,1978,2,0,0.0,,,1,False,PLE-05,,,1658.6,14.7,1642.2,0
Scene_10,satellite,xfeat_lg,L10_0130,24,57.76,89.62,93.39,1922,5,0,0.0,,,1,False,PLE-05,,,1792.7,14.6,1776.4,0
Scene_10,satellite,xfeat_lg,L10_0131,25,57.72,89.78,93.42,1935,1,0,0.0,,,1,False,PLE-05,,,1794.4,14.9,1776.5,0
Scene_10,satellite,xfeat_lg,L10_0132,26,57.37,89.94,93.55,1760,3,0,0.0,,,1,False,PLE-05,,,1800.7,17.8,1780.7,0
Scene_10,satellite,xfeat_lg,L10_0133,27,57.09,89.92,93.5,1722,2,0,0.0,,,1,False,PLE-05,,,1791.1,12.3,1776.7,0
Scene_10,satellite,xfeat_lg,L10_0134,28,57.16,89.82,93.54,1711,11,0,0.0,,,1,False,PLE-05,,,1926.0,12.5,1911.8,0
Scene_10,satellite,xfeat_lg,L10_0135,29,57.07,89.75,93.59,1672,3,0,0.0,,,1,False,PLE-05,,,1795.1,13.7,1779.7,0
Scene_10,satellite,xfeat_lg,L10_0136,30,57.18,89.67,93.67,1695,46,11,0.2391,1.164,0.6473,1,False,PLE-08,,,1943.2,13.4,1925.2,1.1
Scene_10,satellite,xfeat_lg,L10_0137,31,57.04,89.62,93.83,1645,3,0,0.0,,,1,False,PLE-05,,,1863.7,12.8,1849.0,0
Scene_10,satellite,xfeat_lg,L10_0138,32,56.73,89.55,93.74,1652,5,0,0.0,,,1,False,PLE-05,,,1794.2,14.1,1778.4,0
Scene_10,satellite,xfeat_lg,L10_0139,33,57.02,89.55,93.59,1642,28,7,0.25,0.491,1.5653,1,False,PLE-08,,,1789.9,12.4,1775.0,0.6
Scene_10,satellite,xfeat_lg,L10_0140,34,56.98,89.55,93.6,1623,33,14,0.4242,1.32,1.0359,1,False,PLE-08,,,1886.9,12.1,1872.5,0.3
Scene_10,satellite,xfeat_lg,L10_0141,35,56.77,89.52,93.6,1669,0,0,0.0,,,1,False,PLE-05,,,1853.7,12.9,1838.7,0
Scene_10,satellite,xfeat_lg,L10_0142,36,56.9,89.49,93.68,1586,13,6,0.4615,0.254,0.9791,1,False,PLE-08,,,1800.2,11.9,1786.0,0.2
Scene_10,satellite,xfeat_lg,L10_0143,37,57.24,89.44,93.51,1583,1,0,0.0,,,1,False,PLE-05,,,1835.9,18.4,1815.7,0
Scene_10,satellite,xfeat_lg,L10_0144,38,57.21,89.41,93.67,1538,23,8,0.3478,0.749,1.9508,1,False,PLE-08,,,1660.7,12.0,1646.4,0.3
Scene_10,satellite,xfeat_lg,L10_0145,39,57.41,89.48,93.88,1624,25,9,0.36,0.729,2.328,1,False,PLE-08,,,1780.1,14.8,1763.1,0.4
Scene_10,satellite,xfeat_lg,L10_0146,40,57.75,89.59,94.19,1550,12,8,0.6667,0.805,0.8271,1,False,PLE-08,,,1727.1,28.7,1695.2,0.2
Scene_10,satellite,xfeat_lg,L10_0147,41,57.78,89.51,93.71,1499,0,0,0.0,,,1,False,PLE-05,,,1593.7,13.8,1577.7,0
Scene_10,satellite,xfeat_lg,L10_0148,42,58.19,89.49,93.41,1678,12,8,0.6667,0.659,1.9972,1,False,PLE-08,,,1861.7,14.6,1845.2,0.1
Scene_10,satellite,xfeat_lg,L10_0149,43,58.35,89.48,93.26,1761,26,14,0.5385,1.942,1.5085,1,False,PLE-08,,,1945.4,16.1,1925.8,0.2
Scene_10,satellite,xfeat_lg,L10_0150,44,58.42,89.59,93.37,1809,46,26,0.5652,1.631,0.6445,1,False,PLE-08,,,2038.9,18.5,2018.0,0.2
Scene_10,satellite,xfeat_lg,L10_0151,45,58.46,89.75,92.84,1901,39,28,0.7179,1.878,1.0268,1,True,,4.0765,8.0,2080.5,19.2,2059.3,0.2
Scene_10,satellite,xfeat_lg,L10_0152,46,58.49,89.73,92.49,1610,10,0,0.0,,,1,False,PLE-05,,,1830.9,13.1,1816.1,0
Scene_10,satellite,xfeat_lg,L10_0153,47,58.52,89.61,92.24,1650,11,0,0.0,,,1,False,PLE-05,,,1924.9,12.9,1910.3,0
Scene_10,satellite,xfeat_lg,L10_0154,48,58.47,89.55,91.98,1695,9,0,0.0,,,1,False,PLE-05,,,1999.9,14.2,1983.5,0
