scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_10,satellite,sift,L10_0087,0,65.43,88.71,265.83,519,227,6,0.0264,0.0,5.6114,1,False,PLE-08,,,18.3,10.2,2.0,0.8
Scene_10,satellite,sift,L10_0088,1,72.31,88.81,266.05,652,267,6,0.0225,0.0,4.5049,1,False,PLE-08,,,18.2,12.8,2.4,0.8
Scene_10,satellite,sift,L10_0089,2,80.68,88.88,266.29,902,330,7,0.0212,0.0,13.8817,1,False,PLE-08,,,21.9,16.0,3.1,0.9
Scene_10,satellite,sift,L10_0090,3,89.71,89.05,266.44,1115,409,7,0.0171,0.351,0.0557,1,False,PLE-08,,,26.7,20.0,3.6,1.0
Scene_10,satellite,sift,L10_0097,4,54.21,88.79,176.04,324,174,6,0.0345,0.0,0.5781,1,False,PLE-08,,,10.7,7.2,1.2,0.7
Scene_10,satellite,sift,L10_0098,5,54.24,88.74,175.85,347,184,6,0.0326,0.0,1.0556,1,False,PLE-08,,,11.2,7.6,1.2,0.7
Scene_10,satellite,sift,L10_0099,6,54.25,88.66,175.57,388,189,6,0.0317,0.0,0.8889,1,False,PLE-08,,,12.4,8.2,1.7,0.8
Scene_10,satellite,sift,L10_0100,7,54.29,88.54,175.51,386,190,6,0.0316,0.0,1.0708,1,False,PLE-08,,,12.3,7.8,1.3,0.7
Scene_10,satellite,sift,L10_0103,8,62.02,88.91,106.67,914,368,6,0.0163,0.0,0.6963,1,False,PLE-08,,,24.2,18.3,3.1,0.9
Scene_10,satellite,sift,L10_0104,9,62.03,89.39,98.88,856,327,6,0.0183,0.121,0.4451,1,False,PLE-08,,,20.0,14.2,2.9,0.9
Scene_10,satellite,sift,L10_0116,10,60.46,88.94,88.64,457,197,6,0.0305,0.0,1.3571,1,False,PLE-08,,,14.2,9.8,1.8,0.7
Scene_10,satellite,sift,L10_0117,11,60.19,87.85,211.29,358,166,5,0.0301,0.0,1.2445,1,False,PLE-08,,,25.5,21.7,1.3,0.7
Scene_10,satellite,sift,L10_0118,12,60.22,88.19,211.89,296,171,6,0.0351,0.0,1.4194,1,False,PLE-08,,,25.2,20.8,1.1,0.6
Scene_10,satellite,sift,L10_0119,13,59.85,88.39,212.51,285,148,7,0.0473,0.004,0.3161,1,False,PLE-08,,,28.9,25.0,1.2,0.6
Scene_10,satellite,sift,L10_0120,14,59.49,88.57,212.4,312,167,6,0.0359,,0.7194,1,False,PLE-08,,,25.3,21.1,1.3,1.0
Scene_10,satellite,sift,L10_0121,15,59.1,88.64,212.32,372,165,6,0.0364,0.0,3.9046,1,False,PLE-08,,,23.7,19.6,1.6,0.6
Scene_10,satellite,sift,L10_0122,16,58.97,88.69,212.31,471,213,6,0.0282,0.074,0.7285,1,False,PLE-08,,,25.4,21.2,1.8,0.7
Scene_10,satellite,sift,L10_0123,17,58.76,88.09,212.31,643,268,6,0.0224,0.029,0.3151,1,False,PLE-08,,,26.4,21.6,2.2,0.7
Scene_10,satellite,sift,L10_0124,18,58.76,88.34,211.99,833,353,6,0.017,0.354,2.0183,1,False,PLE-08,,,28.9,23.3,3.0,0.9
Scene_10,satellite,sift,L10_0125,19,58.32,88.64,212.09,1116,441,6,0.0136,0.0,0.2664,1,False,PLE-08,,,30.0,23.1,3.9,1.1
Scene_10,satellite,sift,L10_0126,20,58.49,89.22,167.72,1094,438,7,0.016,0.003,0.1793,1,False,PLE-08,,,21.4,14.5,3.9,1.0
Scene_10,satellite,sift,L10_0127,21,58.63,89.06,95.05,1146,461,6,0.013,0.0,0.5549,1,False,PLE-08,,,17.7,10.8,3.8,1.3
Scene_10,satellite,sift,L10_0128,22,58.46,89.17,92.8,1051,417,6,0.0144,,1.7048,1,False,PLE-08,,,15.1,8.5,3.5,1.0
Scene_10,satellite,sift,L10_0129,23,58.2,89.43,93.02,956,413,7,0.0169,0.001,5.0447,1,False,PLE-08,,,14.9,9.3,3.1,0.9
Scene_10,satellite,sift,L10_0130,24,57.76,89.62,93.39,852,361,6,0.0166,0.215,4.4145,1,False,PLE-08,,,13.7,8.2,2.8,0.8
Scene_10,satellite,sift,L10_0131,25,57.72,89.78,93.42,899,376,5,0.0133,0.0,1.2027,1,False,PLE-08,,,15.4,9.5,3.1,1.1
Scene_10,satellite,sift,L10_0132,26,57.37,89.94,93.55,853,377,6,0.0159,0.587,10.3846,1,False,PLE-08,,,14.0,8.5,2.8,0.9
Scene_10,satellite,sift,L10_0133,27,57.09,89.92,93.5,802,342,6,0.0175,0.001,0.6135,1,False,PLE-08,,,14.2,8.4,2.9,1.0
Scene_10,satellite,sift,L10_0134,28,57.16,89.82,93.54,743,330,6,0.0182,0.0,1.3631,1,False,PLE-08,,,14.0,8.8,2.7,0.9
Scene_10,satellite,sift,L10_0135,29,57.07,89.75,93.59,733,353,6,0.017,0.0,0.7978,1,False,PLE-08,,,14.4,9.2,2.6,0.9
Scene_10,satellite,sift,L10_0136,30,57.18,89.67,93.67,701,317,6,0.0189,,4.8455,1,False,PLE-08,,,15.1,9.0,2.9,1.3
Scene_10,satellite,sift,L10_0137,31,57.04,89.62,93.83,685,311,6,0.0193,0.0,25.0898,1,False,PLE-08,,,13.2,7.8,2.6,0.9
Scene_10,satellite,sift,L10_0138,32,56.73,89.55,93.74,683,319,6,0.0188,0.0,1.0323,1,False,PLE-08,,,13.9,9.1,2.3,0.9
Scene_10,satellite,sift,L10_0139,33,57.02,89.55,93.59,702,325,5,0.0154,0.0,0.5187,1,False,PLE-08,,,13.9,8.6,2.7,0.9
Scene_10,satellite,sift,L10_0140,34,56.98,89.55,93.6,741,341,6,0.0176,0.0,1.4175,1,False,PLE-08,,,14.4,8.8,2.6,1.0
Scene_10,satellite,sift,L10_0141,35,56.77,89.52,93.6,828,350,6,0.0171,0.0,0.9466,1,False,PLE-08,,,13.5,8.0,2.8,0.9
Scene_10,satellite,sift,L10_0142,36,56.9,89.49,93.68,830,362,6,0.0166,,1.0511,1,False,PLE-08,,,14.3,8.8,2.7,0.9
Scene_10,satellite,sift,L10_0143,37,57.24,89.44,93.51,798,330,6,0.0182,,2.9741,1,False,PLE-08,,,13.8,8.4,2.9,0.8
Scene_10,satellite,sift,L10_0144,38,57.21,89.41,93.67,752,316,6,0.019,0.001,4.545,1,False,PLE-08,,,15.7,10.2,2.6,1.1
Scene_10,satellite,sift,L10_0145,39,57.41,89.48,93.88,633,293,6,0.0205,,2.6946,1,False,PLE-08,,,14.0,8.8,2.4,0.9
Scene_10,satellite,sift,L10_0146,40,57.75,89.59,94.19,551,251,6,0.0239,0.0,0.7943,1,False,PLE-08,,,14.5,9.1,2.1,1.1
Scene_10,satellite,sift,L10_0147,41,57.78,89.51,93.71,595,246,6,0.0244,0.0,0.7081,1,False,PLE-08,,,13.8,8.9,2.3,0.8
Scene_10,satellite,sift,L10_0148,42,58.19,89.49,93.41,650,268,6,0.0224,0.0,1.2463,1,False,PLE-08,,,12.6,7.9,2.3,0.8
Scene_10,satellite,sift,L10_0149,43,58.35,89.48,93.26,648,265,6,0.0226,0.0,0.5522,1,False,PLE-08,,,13.3,8.5,2.3,0.8
Scene_10,satellite,sift,L10_0150,44,58.42,89.59,93.37,589,261,7,0.0268,0.199,14.2678,1,False,PLE-08,,,13.8,8.9,2.0,1.0
Scene_10,satellite,sift,L10_0151,45,58.46,89.75,92.84,486,249,6,0.0241,,6.1823,1,False,PLE-08,,,13.5,9.1,1.9,0.8
Scene_10,satellite,sift,L10_0152,46,58.49,89.73,92.49,500,236,6,0.0254,0.0,0.8361,1,False,PLE-08,,,12.7,8.1,1.9,0.7
Scene_10,satellite,sift,L10_0153,47,58.52,89.61,92.24,494,247,6,0.0243,0.0,0.4018,1,False,PLE-08,,,12.3,7.9,1.9,0.8
Scene_10,satellite,sift,L10_0154,48,58.47,89.55,91.98,518,259,5,0.0193,0.001,0.0932,1,False,PLE-08,,,12.8,7.9,1.9,1.2
Scene_10,satellite,sift,L10_0155,49,58.52,89.51,91.9,500,237,7,0.0295,0.673,1.1757,1,False,PLE-08,,,12.4,8.0,1.9,0.9
Scene_10,satellite,sift,L10_0156,50,58.33,89.47,91.84,476,232,5,0.0216,0.0,1.9659,1,False,PLE-08,,,13.4,8.9,1.8,0.8
Scene_10,satellite,sift,L10_0157,51,58.14,89.38,91.71,495,246,6,0.0244,0.0,4.4631,1,False,PLE-08,,,12.2,7.7,2.0,0.7
Scene_10,satellite,sift,L10_0158,52,58.25,89.32,91.52,519,266,7,0.0263,0.354,0.9115,1,False,PLE-08,,,12.5,8.0,2.1,0.8
Scene_10,satellite,sift,L10_0159,53,58.07,89.33,91.49,537,262,6,0.0229,0.0,2.0004,1,False,PLE-08,,,13.7,8.4,2.2,0.8
Scene_10,satellite,sift,L10_0160,54,57.93,89.34,91.5,490,248,6,0.0242,0.0,4.9936,1,False,PLE-08,,,12.6,7.9,1.7,0.7
Scene_10,satellite,sift,L10_0161,55,57.8,89.34,91.39,448,246,6,0.0244,0.407,0.7181,1,False,PLE-08,,,12.7,8.2,1.8,0.8
Scene_10,satellite,sift,L10_0162,56,57.64,89.39,91.34,525,282,6,0.0213,0.0,1.0567,1,False,PLE-08,,,13.1,8.3,2.1,0.8
Scene_10,satellite,sift,L10_0163,57,57.16,89.43,91.28,642,309,6,0.0194,0.0,2.1687,1,False,PLE-08,,,12.7,7.7,2.3,0.9
Scene_10,satellite,sift,L10_0164,58,56.81,89.3,89.77,405,209,7,0.0335,0.001,12.4937,1,False,PLE-08,,,11.6,7.4,1.7,0.7
Scene_10,satellite,sift,L10_0165,59,56.62,89.19,90.61,372,184,6,0.0326,0.0,0.213,1,False,PLE-08,,,11.5,7.7,1.3,0.7
Scene_10,satellite,sift,L10_0166,60,56.68,89.14,90.97,273,129,6,0.0465,0.374,0.8484,1,False,PLE-08,,,11.0,7.2,1.0,0.8
Scene_10,satellite,sift,L10_0167,61,56.86,89.11,91.25,215,121,6,0.0496,0.0,226.4253,1,False,PLE-08,,,10.7,7.2,0.8,0.9
Scene_10,satellite,sift,L10_0168,62,56.74,89.06,91.51,246,153,6,0.0392,0.0,0.4711,1,False,PLE-08,,,12.4,7.4,2.5,0.7
Scene_10,satellite,sift,L10_0169,63,56.67,89.06,91.56,336,168,6,0.0357,0.0,0.4236,1,False,PLE-08,,,12.4,7.5,1.3,0.8
Scene_10,satellite,sift,L10_0170,64,57.14,89.04,91.49,370,188,7,0.0372,0.379,0.139,1,False,PLE-08,,,11.6,7.6,1.3,0.8
Scene_10,satellite,sift,L10_0171,65,57.55,89.07,91.41,345,186,6,0.0323,0.439,0.4928,1,False,PLE-08,,,10.9,7.1,1.2,0.7
Scene_10,satellite,sift,L10_0172,66,57.38,89.1,91.79,339,183,6,0.0328,0.411,1.9557,1,False,PLE-08,,,11.0,7.3,1.2,0.7
Scene_10,satellite,sift,L10_0173,67,57.72,89.25,91.59,379,180,5,0.0278,0.076,3.7088,1,False,PLE-08,,,11.8,7.9,1.3,0.7
Scene_10,satellite,sift,L10_0174,68,57.91,89.36,91.6,383,183,6,0.0328,0.0,1.5323,1,False,PLE-08,,,11.5,7.5,1.4,0.7
Scene_10,satellite,sift,L10_0175,69,58.12,89.41,91.67,409,178,6,0.0337,0.0,2.657,1,False,PLE-08,,,12.0,7.9,1.7,0.7
Scene_10,satellite,sift,L10_0176,70,58.17,89.5,91.53,403,182,7,0.0385,0.02,0.0704,1,False,PLE-08,,,13.2,8.9,1.4,0.8
Scene_10,satellite,sift,L10_0177,71,58.45,89.56,91.59,359,164,6,0.0366,0.0,88.6963,1,False,PLE-08,,,11.9,8.0,1.4,0.7
Scene_10,satellite,sift,L10_0178,72,58.53,89.51,91.57,456,187,6,0.0321,0.0,1.1139,1,False,PLE-08,,,13.4,8.1,1.6,0.7
Scene_10,satellite,sift,L10_0179,73,58.51,89.52,91.61,482,195,6,0.0308,0.595,0.3971,1,False,PLE-08,,,12.4,8.1,1.8,0.6
Scene_10,satellite,sift,L10_0180,74,58.37,89.55,91.7,486,176,7,0.0398,0.105,1.3417,1,False,PLE-08,,,13.0,8.7,1.8,0.7
Scene_10,satellite,sift,L10_0181,75,58.46,89.55,91.28,509,211,6,0.0284,0.0,0.3053,1,False,PLE-08,,,12.2,7.6,1.9,0.8
Scene_10,satellite,sift,L10_0182,76,58.47,89.45,91.62,415,200,7,0.035,0.0,0.5202,1,False,PLE-08,,,12.2,8.0,1.6,0.7
Scene_10,satellite,sift,L10_0183,77,58.3,89.49,91.93,373,194,7,0.0361,0.187,2.1252,1,False,PLE-08,,,11.0,7.5,1.3,0.7
Scene_10,satellite,sift,L10_0184,78,58.64,89.57,91.2,381,161,7,0.0435,0.475,1.0199,1,False,PLE-08,,,11.6,7.6,1.5,0.7
Scene_10,satellite,sift,L10_0185,79,58.03,89.6,91.1,395,143,6,0.042,0.0,1.876,1,False,PLE-08,,,11.4,7.4,1.4,0.7
Scene_10,satellite,sift,L10_0186,80,58.1,89.6,90.84,359,141,6,0.0426,0.0,0.4667,1,False,PLE-08,,,12.3,7.5,1.4,0.8
Scene_10,satellite,sift,L10_0187,81,58.43,89.57,90.71,323,143,6,0.042,0.0,0.6576,1,False,PLE-08,,,11.2,7.5,1.2,0.7
Scene_10,satellite,sift,L10_0188,82,58.45,89.7,90.53,282,135,6,0.0444,0.0,0.8363,1,False,PLE-08,,,11.1,7.5,1.0,0.6
Scene_10,satellite,sift,L10_0189,83,58.5,89.82,90.35,325,151,6,0.0397,0.0,3.143,1,False,PLE-08,,,11.5,7.2,1.2,0.9
Scene_10,satellite,sift,L10_0190,84,58.39,89.92,89.98,362,181,8,0.0442,0.0,0.6819,1,False,PLE-08,,,12.3,8.2,1.5,0.8
Scene_10,satellite,sift,L10_0191,85,58.31,89.96,89.73,333,153,6,0.0392,0.0,0.6167,1,False,PLE-08,,,11.0,7.1,1.2,0.6
Scene_10,satellite,sift,L10_0192,86,58.37,89.96,89.5,324,161,5,0.0311,0.0,3.5459,1,False,PLE-08,,,10.8,7.1,1.3,0.7
Scene_10,satellite,sift,L10_0193,87,58.37,89.98,89.16,320,160,7,0.0437,0.0,0.4534,1,False,PLE-08,,,11.7,7.6,1.4,0.8
